TXN_ID;fecha_pago;cliente_nombre;mascota_id;servicio_cat;descripcion_detallada;subtotal_neto;impuesto_aplicado;total_con_iva;metodo_abono;estado_sistema;old_sys_val_1;old_sys_val_2;old_sys_val_3;old_sys_val_4;old_sys_val_5;old_sys_val_6;old_sys_val_7;old_sys_val_8;old_sys_val_9;old_sys_val_10;old_sys_val_11;old_sys_val_12;old_sys_val_13;old_sys_val_14;old_sys_val_15;old_sys_val_16;old_sys_val_17;old_sys_val_18;old_sys_val_19;old_sys_val_20;old_sys_val_21;old_sys_val_22;old_sys_val_23;old_sys_val_24;old_sys_val_25;old_sys_val_26;old_sys_val_27;old_sys_val_28;old_sys_val_29;old_sys_val_30;old_sys_val_31;old_sys_val_32;old_sys_val_33;old_sys_val_34;old_sys_val_35;old_sys_val_36;old_sys_val_37;old_sys_val_38;old_sys_val_39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Unnamed: 47;Unnamed: 48;Unnamed: 49;Unnamed: 50;Unnamed: 51;Unnamed: 52;Unnamed: 53;Unnamed: 54;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61;Unnamed: 62;Unnamed: 63;Unnamed: 64;Unnamed: 65;Unnamed: 66;Unnamed: 67;Unnamed: 68;Unnamed: 69;Unnamed: 70;Unnamed: 71;Unnamed: 72;Unnamed: 73;Unnamed: 74;Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89
TXN-2025190;15/03/2025;MartÃ­nez_antiguo;PET-327;CirugÃ­a;CirugÃ­a TPLO perro;1476,97;310,16;1787,13;STRIPE;PENDING_SYNC;FALSE;1;0;FALSE;TRUE;NaN;;;;NaN;;;;;NaN;;;;;;;;;;NaN;NULL;NaN;;NULL;;NaN;NaN;;;;NULL;;;;;;NaN;;;;NaN;;NaN;;NULL;NULL;;;NULL;;;;;NaN;;;;;;;NULL;;;;NaN;NULL;NaN;NaN;;NULL;;NaN;NaN;;NULL;;NULL;;;;;;;NaN
TXN-2025191;2025-09-21;RUIZ;PET-366;Farmacia;Meloxicam gotas;57,07;11,98;69,05;Tarjeta;CLOSED;FALSE;migrated_2024;TRUE;1;0;;NULL;;NaN;;NULL;NaN;;NULL;;;;;;;NaN;;;;NaN;;NULL;;NaN;;NULL;;;;;;;;NULL;;NaN;;;;NaN;;;;;NULL;NaN;;;NaN;NULL;NULL;;;;;;NaN;;;;;;NaN;NaN;;;;;NaN;NULL;;NaN;;;;;NULL;;NULL;NaN;;NaN;;
TXN-2025192;jun. 25, 2025;  GarcÃ­a ;PET-407;Farmacia;Bravecto 3 meses;76,36;16,04;92,40;Efectivo;CLOSED;0;0;FALSE;migrated_2024;0;NULL;;;;NaN;;;;;;;;NaN;;;;NaN;;NULL;NULL;NaN;NaN;NULL;;NaN;;NULL;NULL;;;;;;;;;;;;;;NULL;;;NULL;NaN;;;;NULL;;;;;NULL;;;NULL;;;;;;NaN;;;NULL;NaN;;;;;NaN;;;NaN;;NULL;;;;;NULL;NaN
TXN-2025193;2025-09-10;RUIZ;PET-592;VacunaciÃ³n;Vacuna Rabia;44,43;9,33;53,76;TRANSFERENCIA_POS_1;CLOSED;0;migrated_2024;migrated_2024;migrated_2024;migrated_2024;NULL;NaN;;NaN;NaN;;;NULL;;;;;NULL;;NaN;;NaN;;;;;;NULL;NULL;;;NULL;;;;;;NaN;;;NULL;;NULL;;NULL;NaN;;;NULL;;;;;NaN;;NULL;NaN;;;;;NULL;;NaN;;NaN;;;;NULL;;;;;NULL;;NULL;NULL;;NULL;NULL;NaN;;NULL;;;NaN;;NaN
TXN-2025194;NULL;ruiz;PET-777;Farmacia;Pienso Renal 2kg;106,87;22,44;129,31;TARJETA;CLOSED;migrated_2024;0;FALSE;1;TRUE;NULL;;;NULL;;;NaN;NULL;NULL;NaN;;NaN;;NaN;NULL;NaN;NULL;NaN;NaN;NaN;NaN;NULL;NaN;NaN;NaN;;;;;;;;NULL;;;;;;;;;;;;NULL;;;;NaN;;NULL;NULL;;NaN;;;NaN;;;;;;;NULL;;;NULL;;;NaN;;NULL;;;NaN;;NaN;;NULL;;NaN;;;NaN
TXN-2025195;28/01/2025;PÃ©rez_antiguo;PET-879;CirugÃ­a;CastraciÃ³n gato;647,09;135,89;â‚¬782,98;STRIPE;CLOSED;TRUE;0;FALSE;0;migrated_2024;;;;;NULL;;NULL;;;;;;;;NULL;NULL;;;NULL;;NaN;;;;;;;;;;;;;;;;NULL;NaN;NaN;NULL;;;;;;NaN;NULL;;;;NaN;;;;;NULL;;;;;NULL;;;;;;;NULL;NULL;;NULL;;NaN;NULL;NULL;;;;;;;NULL;;
NaN;2025-07-01;GarcÃ­a_antiguo;PET-610;Farmacia;AntibiÃ³tico amoxicilina;112,11;23,54;135,65;Efectivo;CLOSED;TRUE;FALSE;FALSE;TRUE;FALSE;NaN;;;;;;;NaN;;;NULL;NULL;;;;;;;NULL;NaN;;;NULL;;;NULL;;;;;;;;;NaN;NULL;;;;NaN;NaN;;NaN;;;;NULL;NaN;;;;NULL;;;NaN;NaN;;NULL;;;;;;;;NaN;;;;;NULL;;NULL;;NULL;;;;NaN;NULL;NULL;;NaN;NULL
TXN-2025197;NULL;SÃ¡nchez;PET-604;VacunaciÃ³n;Recordatorio anual;35,34;7,42;42,76â‚¬;EFECTIVO;CLOSED;0;migrated_2024;1;FALSE;TRUE;;;NULL;;;;;;;;;NULL;;;NaN;NULL;NULL;;;;NaN;NaN;NaN;;NaN;;NULL;NaN;;NULL;NULL;;;;;NULL;;;NaN;;;;NULL;;;;NaN;NaN;NULL;;NaN;;;NULL;;NaN;NaN;NULL;;NULL;NaN;;NULL;;;;NaN;;NULL;NaN;;;;;NULL;;NULL;NaN;NULL;;NaN;;NULL;NaN
TXN-2025198;19/04/2025;garcã­a;PET-578;CirugÃ­a;ExtracciÃ³n tumoral;649,96;136,49;â‚¬786,45;TARJETA;CLOSED;migrated_2024;1;0;migrated_2024;TRUE;NULL;;NULL;NaN;;;NULL;;NULL;;;NaN;NaN;;;;;;NaN;;;;;NaN;NaN;NULL;NaN;;NULL;;NaN;NULL;;NaN;NaN;NaN;;;;;NaN;NULL;;NULL;NaN;NaN;;;;NaN;NaN;;NULL;;;NULL;NULL;;;;;;;NaN;;;;NULL;;;NaN;;;NaN;NaN;;;;;;NULL;;;
TXN-2025199;02/11/2025;GÃ³mez;PET-879;Farmacia;Bravecto 3 meses;91,48;19,21;110,69â‚¬;EFECTIVO;CLOSED;0;0;TRUE;TRUE;migrated_2024;NULL;NULL;;NaN;;NaN;NaN;;;;;;NULL;;NULL;;;;NaN;NaN;;;;;;;;NaN;;NaN;;NaN;NaN;;;;NULL;NULL;NaN;;;;;;;NULL;NaN;NaN;;;;;;;;;;;;;;;NULL;NaN;NaN;;;;;;;;;NaN;;;;;;;;;NaN;
TXN-2025200;23/04/2025;  Ruiz ;PET-572;Consulta;RevisiÃ³n urgencia;74,46;15,64; EUR 90,10;EFECTIVO_POS_1;CLOSED;FALSE;TRUE;1;1;1;;NULL;;;;;;;NULL;;;NaN;;;;NULL;NULL;NaN;;NULL;;;NaN;;NaN;;NaN;;NaN;;;NaN;NULL;;;;;;NaN;;;NaN;;;NULL;NULL;;;NULL;NaN;;;;;NULL;NULL;;;;;;;;;;NaN;NULL;;;;;;;;NaN;NULL;;;;NULL;NULL;;NaN;NULL
TXN-2025201;10/07/2025;GarcÃ­a;PET-376;Consulta;Consulta especialista;40,60;8,53;49,13;TARJETA;CLOSED;TRUE;FALSE;migrated_2024;0;TRUE;;;;;;NaN;NULL;;;NULL;NaN;;NULL;NaN;;NULL;NULL;;;;NaN;;;;NULL;NaN;NULL;;;;;NULL;;;;NULL;;NaN;;NaN;;;;;;;;;NULL;;;;;;;;;;;;NULL;;NULL;;NULL;NaN;;;;;;;NaN;NaN;;;NaN;;;;;NaN;NaN;NaN
TXN-2025202;27/11/2025;LÃ³PEZ;PET-272;Farmacia;Meloxicam gotas;11,42;2,40;13,82â‚¬;EFECTIVO;CLOSED;TRUE;1;1;FALSE;0;;;NULL;;NULL;NULL;NaN;;;;;;;;;NaN;NULL;;;;;;;NaN;;NULL;;;;;;NaN;NaN;;;;;NaN;;NULL;;;;NaN;;NULL;;;;NaN;;;;;;;;;NaN;NULL;;;;NaN;;;;;;;;;;;;;NULL;;NaN;NaN;;NULL;;
TXN-2025203;NULL;pã©rez;PET-970;Consulta;Consulta especialista;;16,79;96,74â‚¬;Stripe;CLOSED;FALSE;1;1;1;TRUE;;;;;;;NULL;;;;;NaN;;;NaN;NULL;;NaN;NaN;;;NULL;;;;NULL;;;;;;;NaN;NaN;NaN;;NULL;NULL;;;NULL;;NULL;;NaN;NaN;;NULL;;;NaN;NaN;;;NULL;;NULL;NaN;;NaN;NULL;;NULL;;;NULL;;;;NaN;NULL;;NaN;NaN;;NaN;NULL;;;NaN;NaN;NaN;;NULL
TXN-2025204;NULL;GarcÃ­a;PET-763;Farmacia;Pienso Renal 2kg;64,60;13,57;78,17;Transferencia;CLOSED;TRUE;migrated_2024;0;1;0;;;;NULL;NULL;;;NaN;;;;NULL;;;NULL;;;;NaN;NaN;;;NULL;NULL;;;NULL;;;;;;;;;;;;;;NULL;;;NaN;NULL;;;;NaN;;;;NULL;NULL;;NULL;NaN;;;;;;;;NaN;;NaN;;;;NULL;;NaN;;NaN;;;;;NULL;;;;
TXN-2025205;jun. 17, 2025;PÃ©rez_antiguo;PET-347;Consulta;Consulta general;76,53;16,07; EUR 92,60;Stripe;CLOSED;migrated_2024;1;0;TRUE;1;;;;NULL;;;;NaN;NaN;;NaN;NULL;NaN;NULL;;;NULL;;;;;;NULL;;;;;;;;NaN;;;NaN;;;;NULL;;;;NaN;NULL;NULL;;;;NULL;;;;;;;;;;;;;NULL;NaN;;;;NaN;;NULL;NaN;;;NULL;NaN;NULL;;;;;;;;;;NULL
TXN-2025206;2025/01/25 00:00:00;garcã­a;PET-569;Consulta;Consulta especialista;62,58;13,14;75,72â‚¬;EFECTIVO;CLOSED;FALSE;FALSE;migrated_2024;0;TRUE;NaN;;;;NaN;;;NULL;;NULL;;NaN;NULL;NaN;;;NULL;;;;NULL;;NULL;;NaN;;NaN;;NULL;NaN;NaN;;;;;NULL;NaN;;NULL;NULL;;NULL;;;NULL;;;NULL;;NaN;;;;;;;;NaN;;;;;;NULL;;;NaN;NULL;;;NULL;;;;NaN;NULL;NULL;;;;NULL;NULL;NULL;
TXN-2025207;NULL;Ruiz_antiguo;PET-810;CirugÃ­a;CastraciÃ³n gato;1082,82;227,39;1310,21;TRANSFERENCIA_POS_1;CLOSED;FALSE;0;1;0;1;NaN;NULL;;NaN;NULL;NaN;;;;;;;;;NULL;NaN;;;;NULL;;;NULL;NaN;NaN;NULL;;;;;NULL;NULL;;;;;;NULL;NaN;NaN;NaN;;;;;;NULL;NULL;NaN;NULL;NULL;NULL;;NaN;;;NULL;;;NULL;;NULL;;;;;NULL;;;NaN;;;NULL;;;;;;;;;;;
TXN-2025208;NULL;LÃ³pez_antiguo;PET-341;CirugÃ­a;CastraciÃ³n gato;1372,75;288,28; EUR 1661,03;STRIPE_POS_1;CLOSED;FALSE;TRUE;FALSE;0;0;;;;;NaN;;NaN;;NaN;NULL;;NULL;;;;;;NaN;;;;;NaN;NULL;;NULL;;;;;;;;NULL;;NaN;NULL;NaN;NULL;;;NaN;;NULL;;NULL;NULL;;;;NaN;;;;;NaN;;;NULL;NaN;NaN;;;NaN;NaN;;;NaN;;;;NaN;NaN;;;NaN;NaN;NaN;NaN;;;;;
TXN-2025209;abr. 01, 2025;martã­nez;PET-353;Farmacia;Bravecto 3 meses;96,22;20,21;â‚¬116,43;STRIPE;CLOSED;FALSE;1;1;TRUE;migrated_2024;NaN;;NULL;;NULL;;;;NULL;NaN;;NaN;;;;;NULL;;;;NULL;;;NaN;NaN;NaN;;;NaN;;;NULL;NULL;;;NaN;;;;;NULL;;;NaN;;;NULL;NaN;;;;NULL;;NULL;;;;;NULL;;NULL;;;;;NaN;NaN;NULL;;;NULL;NaN;;;;;NaN;;;;NaN;;;
TXN-2025210;ene. 04, 2026;MARTÃ­NEZ;PET-104;CirugÃ­a;CastraciÃ³n gato;753,56;158,25;911,81;EFECTIVO;CLOSED;1;1;TRUE;TRUE;TRUE;;;;;NaN;;NaN;;NaN;;;;;;;;;NULL;;;NULL;NaN;;;NULL;;;NaN;;NULL;NULL;;;;;;;;;;;;;NaN;;NaN;;;NaN;;;;NaN;;;NULL;;NaN;;;NULL;NULL;;NaN;;NaN;NULL;;NaN;NaN;;NaN;NaN;;;NULL;;;;;NULL;NULL;;NULL
TXN-2025211;NULL;MARTÃ­NEZ;PET-825;Farmacia;AntibiÃ³tico amoxicilina;;6,86;â‚¬39,54;TARJETA;CLOSED;0;migrated_2024;0;migrated_2024;TRUE;;NaN;NULL;;;;NULL;;NaN;;;NULL;NULL;;;;NULL;NULL;;;;NaN;;NULL;;NULL;NaN;;;;;;;;NULL;NaN;;;NaN;NaN;NaN;;;;;;;NULL;;NaN;NULL;;;NaN;;;;NULL;;;;;;;NULL;;NULL;NaN;;;;;;;;NULL;;;;NULL;;NaN;NaN;NaN
TXN-2025212;jun. 02, 2025;pã©rez;PET-451;Farmacia;Pienso Renal 2kg;24,03;5,05; EUR 29,08;EFECTIVO;CLOSED;TRUE;TRUE;1;0;migrated_2024;NULL;;;NaN;;;;;NaN;;;;;NaN;;;NaN;;;;;NULL;;NULL;;;;;;;;;;NULL;NULL;;NULL;;;;NULL;;NULL;;;;;;NULL;;;;NULL;;;NULL;NULL;;NaN;;NaN;;;;NULL;NaN;;NaN;NULL;;;;;;;;;;NaN;NULL;;NULL;;NULL
TXN-2025213;ene. 20, 2025;MARTÃ­NEZ;PET-423;Consulta;Consulta especialista;75,99;15,96;91,95â‚¬;TRANSFERENCIA;CLOSED;FALSE;1;1;migrated_2024;1;;NULL;NULL;;NaN;;;NULL;;NaN;NaN;NaN;NaN;;;;NULL;;;;NULL;;NULL;NaN;NULL;NaN;;NaN;NaN;;;;;;;;;;NULL;NULL;;;NaN;;NaN;;NaN;;;NULL;;;NULL;NaN;;;NULL;;;NULL;NaN;;;;;;;;;;;;;NaN;NaN;NaN;;;;;;;;NULL
TXN-2025214;2025/10/16 00:00:00;GarcÃ­a_antiguo;PET-709;Consulta;Consulta especialista;76,41;16,05;92,46â‚¬;TARJETA;PENDING_SYNC;1;FALSE;1;TRUE;TRUE;;NULL;;;NULL;NULL;NaN;;;NULL;NULL;NaN;;;;;NULL;;;;NULL;;;;;;NaN;NaN;;;;;NULL;;;;;;NaN;NULL;;;NULL;;;;;NaN;;;;NaN;NULL;NaN;;NaN;;;NaN;NULL;;NULL;;;NaN;;NaN;NaN;NaN;NULL;NULL;;NaN;;;;;;;;;;;NULL
TXN-2025215;2025-02-24;sã¡nchez;PET-549;CirugÃ­a;CastraciÃ³n gato;924,28;194,10; EUR 1118,38;TRANSFERENCIA;CLOSED;0;0;0;migrated_2024;0;;NULL;NULL;;;NaN;;;NULL;;;NULL;NaN;;;;;NaN;NaN;NULL;;;NULL;NULL;;NULL;;;NaN;;;NaN;;;;;;;;;;;;;;NULL;;NULL;;;;NULL;;NULL;;;NULL;;NaN;;NaN;;NaN;;;;NULL;;;;;;;;;;;NULL;;NaN;;;;
TXN-2025216;feb. 14, 2025;garcã­a;PET-125;CirugÃ­a;CastraciÃ³n gato;951,98;199,92;1151,90â‚¬;TRANSFERENCIA;CLOSED;migrated_2024;TRUE;1;migrated_2024;0;;NULL;NaN;;;NULL;NaN;;;;;NaN;;;;;NULL;NaN;NaN;;;;NaN;;;NULL;NaN;;;;;;;;NaN;;NaN;;;;;;NULL;;;NaN;;;;;NULL;;NaN;;;;;;;;;;NULL;NULL;;;;NaN;;;NaN;NaN;;;;;;;;;;;NULL;NaN
TXN-2025217;2025/11/16 00:00:00;MartÃ­nez;PET-115;VacunaciÃ³n;Polivalente;29,05;6,10;35,15;TRANSFERENCIA;PENDING_SYNC;FALSE;FALSE;0;migrated_2024;0;;;;;;;;;NULL;;;;;;;;NULL;NaN;;;NaN;NaN;;;NaN;;;;;;;NaN;NaN;;;NaN;NULL;NaN;;;NaN;;;;;NULL;NULL;NULL;NaN;NaN;;;;NaN;NaN;NULL;NULL;NULL;NaN;NaN;;;;NaN;;;NULL;NaN;;;;;;;;NaN;;NaN;;NULL;;;;
TXN-2025218;ene. 17, 2026;GÃ³mez_antiguo;PET-470;Consulta;Consulta general;56,09;11,78;67,87;STRIPE;CLOSED;TRUE;TRUE;TRUE;0;FALSE;;;;NULL;;;;;;NULL;;;;;NULL;NaN;;NULL;;NULL;NaN;;;;;;;;;;NULL;;;;;;NULL;;;;NULL;;NaN;;;;NULL;;;;;;NaN;NULL;;NaN;NULL;;;;;;NaN;NaN;;NULL;;;;;NaN;;;NaN;NULL;;NaN;;NaN;;;;;NULL
TXN-2025219;ago. 20, 2025;  GÃ³mez ;PET-924;Consulta;Consulta especialista;70,41;14,79;85,20;TRANSFERENCIA_POS_1;CLOSED;migrated_2024;1;0;0;migrated_2024;;NULL;;NaN;;NULL;;NULL;;;;NULL;;;NULL;NaN;;;NULL;NaN;;;;NULL;NaN;NaN;;;NaN;;;;;;;;NaN;NULL;;;;;;NULL;;NaN;;;;;NaN;;NaN;;NaN;;NaN;;;;;;;;;NaN;;;;NULL;NULL;;NaN;;;;;;;NULL;;;;
TXN-2025220;28/04/2025;lã³pez;PET-405;VacunaciÃ³n;Recordatorio anual;50,16;10,53;60,69â‚¬;Stripe;PENDING_SYNC;1;0;FALSE;1;migrated_2024;;;;;;;;;;NaN;;;;;;;;NaN;;NaN;;;;;;;;;;;NULL;NaN;NaN;;NULL;;;;;NaN;;;NaN;NaN;;;;NULL;NaN;;NULL;NaN;;NaN;;;;NULL;;;;NULL;;NULL;NaN;;;NULL;;;;;;;;NULL;NaN;;NULL;;NaN;;;NULL
TXN-2025221;NULL;GARCÃ­A;PET-431;Consulta;Consulta especialista;40,76;8,56;49,32;Tarjeta;CLOSED;migrated_2024;TRUE;TRUE;0;migrated_2024;;;;;;;NaN;NULL;;;;;;;;;NaN;NaN;;;NaN;;;;NaN;NaN;;;NaN;NaN;NaN;;;NaN;;NaN;;;;NULL;;;NaN;;;;;;;NULL;;;NaN;;;NaN;;;NaN;NaN;NULL;;;;;;;;NULL;;NaN;;NaN;;;;NaN;NaN;;;;;;NULL
TXN-2025222;2025/09/15 00:00:00;GÃ³mez;PET-351;Farmacia;Bravecto 3 meses;42,86;9,00; EUR 51,86;TRANSFERENCIA;PENDING_SYNC;migrated_2024;migrated_2024;migrated_2024;0;FALSE;;;;;;;NaN;NULL;;;;;NaN;NaN;;;;NULL;;NULL;;NaN;NaN;;;;;;NaN;NULL;;;NaN;NULL;NaN;NaN;;NaN;NULL;;NULL;NaN;;NULL;;NULL;;;;NULL;NULL;;;NULL;;NULL;;NaN;;NULL;;NaN;;;NaN;;;NULL;;;NULL;;NULL;;NULL;;;NaN;NULL;NaN;;NULL;NULL;NULL
TXN-2025223;NULL;lã³pez;PET-674;Consulta;RevisiÃ³n urgencia;40,65;8,54;49,19â‚¬;TRANSFERENCIA;CLOSED;TRUE;migrated_2024;FALSE;TRUE;TRUE;;;;;;NULL;;NaN;NaN;NULL;;;;NaN;;;NaN;;NaN;NULL;;;;NaN;NULL;;;NaN;;;NULL;;;NULL;;NULL;;NULL;;NULL;;;;NaN;;;;;;NaN;;NaN;;;NULL;;NaN;NaN;;;;NULL;NaN;;;;;;;;NULL;NaN;;NaN;NaN;;;;;;;;;
TXN-2025224;NULL;  GarcÃ­a ;PET-469;CirugÃ­a;CastraciÃ³n gato;550,30;115,56; EUR 665,86;TRANSFERENCIA_POS_1;CLOSED;0;FALSE;1;migrated_2024;TRUE;;NaN;NaN;;NaN;;NaN;;;;;;;;;;NaN;;NULL;;;;;;;;;NaN;;NULL;;NaN;;;;;;;NULL;;;NaN;NULL;;NaN;;;NULL;;;NULL;NULL;;;;NULL;;NaN;;;;;NULL;;;;;;;NULL;NULL;;;;;NULL;;NULL;;NULL;NULL;;NaN;
TXN-2025225;mar. 02, 2025;ruiz;PET-852;CirugÃ­a;CirugÃ­a TPLO perro;;112,92;650,65;Efectivo;CLOSED;FALSE;FALSE;FALSE;FALSE;0;;;;;;NaN;;;;;;;NULL;;NaN;;NULL;;NULL;;NULL;NULL;;NULL;NULL;NULL;;;NaN;NaN;;;NaN;;;NULL;;;NULL;;NULL;NaN;;;NULL;NULL;;NaN;;;;;;;NULL;;NaN;NaN;NaN;;;;NULL;NULL;;NaN;NULL;;NaN;NULL;NULL;;;;NaN;;;;NULL;;;NaN;;
TXN-2025226;2025/02/25 00:00:00;  GarcÃ­a ;PET-925;Farmacia;Bravecto 3 meses;110,09;23,12;â‚¬133,21;STRIPE_POS_1;CLOSED;migrated_2024;TRUE;TRUE;TRUE;migrated_2024;;;NULL;NaN;;NaN;NaN;;NaN;NULL;NaN;NULL;NaN;;;;;NaN;NaN;NaN;;NaN;;;NaN;;;;;;NaN;NULL;;NaN;NULL;;;;;;NULL;NaN;;NaN;NULL;NaN;;NaN;;NULL;;;;;;;;;;;;;;;;NaN;;NULL;;;NULL;;NaN;;NULL;;;;;;;NaN;;
NaN;04/04/2025;GARCÃ­A;PET-301;VacunaciÃ³n;Leucemia felina;35,23;7,40; EUR 42,63;Tarjeta;CLOSED;0;TRUE;FALSE;1;TRUE;;NULL;;NaN;NULL;;NULL;NULL;;;NULL;;;NULL;;NULL;NaN;;;;;;NaN;;;;NaN;;;NaN;;NULL;;NaN;;;;;NaN;;;NaN;;NaN;;NaN;;;NaN;NaN;NULL;;NULL;;;;;;;;;;;NaN;;NULL;;NaN;;;NaN;;;;NULL;;;;NULL;;NULL;;;NaN
TXN-2025228;2025/06/30 00:00:00;GÃ³mez;PET-611;Consulta;Seguimiento post-operatorio;;10,90;62,82;TARJETA;CLOSED;1;FALSE;0;0;1;;;NULL;NaN;NaN;;NaN;;;;NULL;NaN;NULL;NULL;;NULL;NaN;;NaN;;;;;NULL;;;NULL;NaN;;;NaN;NULL;;NULL;;;NULL;NaN;;;NULL;;;NULL;;;;;;NULL;NaN;;NULL;;;NULL;;NULL;;;;;NULL;NaN;;;;;;NaN;NULL;;NULL;;;;NULL;;NaN;NaN;;NULL;;NaN
TXN-2025229;NULL;GarcÃ­a;PET-927;VacunaciÃ³n;Recordatorio anual;41,44;8,70;â‚¬50,14;TARJETA;CLOSED;TRUE;migrated_2024;1;1;1;;NaN;;NaN;;;NULL;;;NaN;;;;;;NULL;;;;;NaN;NULL;NULL;;NULL;;;NULL;;;NULL;;;;;NULL;;;;NULL;;NULL;NULL;;NULL;;;;NULL;;NULL;NULL;;;NaN;;NaN;;NaN;;;;NULL;;NaN;;NULL;;;;;;NULL;;NaN;NaN;;;;NaN;NULL;;;NaN
TXN-2025230;27/12/2025;MARTÃ­NEZ;PET-324;VacunaciÃ³n;Vacuna Rabia;;5,74;â‚¬33,07;EFECTIVO;CLOSED;FALSE;FALSE;migrated_2024;1;migrated_2024;NaN;NULL;NULL;;;NULL;;;;;;;NULL;;NULL;NaN;;;;;NULL;;NaN;NULL;NULL;;NaN;NaN;NaN;NaN;;NULL;NaN;;NULL;NaN;;NaN;;;;NaN;;;NaN;;;NULL;;NULL;NaN;;NaN;;NULL;;;;;;;;;;;;;NaN;;;;NaN;NaN;NaN;NaN;;;;;NULL;NaN;NaN;;NaN
NaN;25/04/2025;PÃ©rez;PET-929;Consulta;Consulta general;49,14;10,32;â‚¬59,46;TRANSFERENCIA;CLOSED;1;1;migrated_2024;0;TRUE;;;;;;NULL;;NaN;NULL;;;;NULL;NaN;;;;;;NaN;;;;NULL;;NaN;NULL;;;NaN;;NULL;;;;NULL;NULL;;NaN;;NULL;NaN;;;;NaN;;;;;;;;NULL;;NaN;NaN;;;NaN;NULL;;;;;;;;;;;;;NULL;NaN;NaN;;;;NaN;;;;
TXN-2025232;2025/03/05 00:00:00;GARCÃ­A;PET-158;Farmacia;Pienso Renal 2kg;32,03;6,73; EUR 38,76;TRANSFERENCIA;PENDING_SYNC;migrated_2024;FALSE;0;migrated_2024;TRUE;;;;;;NULL;;;;NaN;;;;;;NaN;NULL;;NULL;NaN;;;;NaN;;;;;;;;;;;NULL;;;;;NaN;;;;NaN;;;;;;;NULL;;NaN;;NaN;;NaN;NULL;;;NULL;NULL;;;;;NULL;;;;;NULL;;;;NULL;NULL;NaN;;;;;NULL;NaN
TXN-2025233;NULL;  SÃ¡nchez ;PET-876;VacunaciÃ³n;Vacuna Rabia;33,56;7,05;40,61â‚¬;TARJETA;CLOSED;1;1;TRUE;migrated_2024;1;;;;;NaN;;NaN;;NULL;NaN;;;;;NULL;NULL;;NULL;;;;NULL;;NaN;;;;;;;;;;NULL;NaN;NaN;;;;NULL;;;;;;;;;;;;;NaN;NaN;;;;;NULL;;;NaN;NULL;;;;NULL;;;;;NaN;;;;NaN;;;;;;;;NaN
TXN-2025234;2025/05/23 00:00:00;garcã­a;PET-796;Consulta;RevisiÃ³n urgencia;41,55;8,73;â‚¬50,28;EFECTIVO;CLOSED;migrated_2024;TRUE;TRUE;TRUE;migrated_2024;NULL;;;;;;;NULL;;NaN;NaN;NULL;;NaN;;;NULL;NULL;;;NaN;;NaN;;;NULL;;NULL;;;;;;;;;;;;NULL;;;NaN;;;;;;NaN;;NULL;;;;;NaN;;;NaN;;;;;NaN;;NaN;;;;;;NULL;NaN;;;;;;NaN;;;;;
TXN-2025235;NULL;Ruiz;PET-154;VacunaciÃ³n;Leucemia felina;32,24;6,77;39,01;EFECTIVO_POS_1;CLOSED;FALSE;migrated_2024;0;FALSE;migrated_2024;;;NULL;;NaN;;;;;;;NULL;NaN;;;;;;;;;;;NaN;;;NaN;;;NULL;NULL;;;NaN;;;;NULL;NULL;NaN;NULL;NULL;;;;NaN;NULL;;;;NULL;NaN;;NULL;;;NaN;;;NaN;;NULL;;;;;NaN;NULL;;;;;;NULL;;;;NaN;;;;;;
TXN-2025236;30/04/2025;MARTÃ­NEZ;PET-652;Consulta;RevisiÃ³n urgencia;41,36;8,69; EUR 50,05;TRANSFERENCIA;CLOSED;migrated_2024;1;migrated_2024;TRUE;migrated_2024;;NaN;NaN;;;;;;;;NULL;;NULL;;;;;NaN;;;;;;;;NaN;;NaN;NaN;NaN;;;;;;;;;;NaN;;;;;NULL;;;;;NULL;;NULL;;;;NULL;NaN;;;;;;NaN;;NaN;;;;NULL;NULL;;NULL;;NaN;;;NULL;NULL;NaN;;;NaN;;NaN
TXN-2025237;29/09/2025;PÃ©rez;PET-637;CirugÃ­a;CirugÃ­a dental avanzada;978,87;205,56;â‚¬1184,43;STRIPE_POS_1;CLOSED;FALSE;FALSE;migrated_2024;migrated_2024;0;;NaN;;;NULL;NaN;;;NaN;;;;;;NULL;;;;NULL;;;;;NULL;NaN;;;;NULL;;;;;;NULL;NULL;;;NULL;NULL;;;NaN;;NULL;NaN;;;;NaN;;NaN;NULL;NaN;;;NaN;NaN;NaN;;NaN;;;;;;;;;;;;NaN;;NULL;;;;;;;;;
